Line Item Date,Item ID,Order ID,Item Name,Currency,Per Unit Quantity,Item Unit,Item Revenue,Modifiers,Modifiers Revenue,Total Revenue,Discounts,Total Discount,Total,VAT Collected,Payment State
22-Aug-2017 12:43 PM BST,P19D2BNMX3QT0,WZZYKKSF2N11G,25. Spicy Seafood- Hue Hai San,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
22-Aug-2017 12:43 PM BST,YYHDET7AVAY1G,B0YCDAM8H70M6,47.Flat Noodles With Chicken- Pho Xao Ga,GBP,,,7.95,,,7.95,Sunny Day -£2.20,-2.20,5.75,0.96,Open
22-Aug-2017 12:32 PM BST,9PPRWJ542K0SP,224AS2A6RM7XP,Still Water,GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
22-Aug-2017 12:32 PM BST,DZKDHR8RFEYV2,224AS2A6RM7XP,Diet Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
22-Aug-2017 12:32 PM BST,JPR9P4C74R86P,224AS2A6RM7XP,Apple Juice,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
22-Aug-2017 12:32 PM BST,ZHS2TPN96E5VJ,224AS2A6RM7XP,11. Satay Chicken -Ga Satay,GBP,,,5.95,,,5.95,,,5.95,0.99,Paid
22-Aug-2017 12:32 PM BST,BTEBBRZ7QR6XT,224AS2A6RM7XP,14. Papaya Prawn Salad-Du Du Tom,GBP,,,5.75,,,5.75,,,5.75,0.96,Paid
22-Aug-2017 12:32 PM BST,DXDA5X20E2NGY,224AS2A6RM7XP,5. Salted&Peppered Squids-Muc Muoi,GBP,,,5.95,,,5.95,,,5.95,0.99,Paid
22-Aug-2017 12:32 PM BST,FHAHMY0FME39E,224AS2A6RM7XP,16. Mango Prawn Salad-Nom Xoai Tom,GBP,,,5.75,,,5.75,,,5.75,0.96,Paid
22-Aug-2017 12:32 PM BST,FHAHMY0FME39E,224AS2A6RM7XP,16. Mango Prawn Salad-Nom Xoai Tom,GBP,,,5.75,,,5.75,,,5.75,0.96,Paid
22-Aug-2017 12:29 PM BST,RJR6JZVB2FNX4,28VZKZYGVYVSP,Grilled Pork&Spring Roll Bun,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
22-Aug-2017 12:29 PM BST,4QJE2M90NG092,28VZKZYGVYVSP,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
22-Aug-2017 12:27 PM BST,9F868SJCB9ESE,X91YKPGM8ZKC2,17. Rare Beef Pho- Pho Tai,GBP,,,7.95,,,7.95,,,7.95,1.33,Paid
22-Aug-2017 12:27 PM BST,RMFJM1ET1QGWR,X91YKPGM8ZKC2,51.Egg Noodles With Beef- My Xao Bo,GBP,,,7.95,,,7.95,,,7.95,1.33,Paid
22-Aug-2017 12:27 PM BST,16XGXQFJQ578R,X91YKPGM8ZKC2,26.Spicy Tofu Bun-Bun Tofu Hue,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
22-Aug-2017 12:27 PM BST,DXDA5X20E2NGY,X91YKPGM8ZKC2,5. Salted&Peppered Squids-Muc Muoi,GBP,,,5.95,,,5.95,,,5.95,0.99,Paid
22-Aug-2017 12:27 PM BST,6F0974AZN58RR,AF3C0ZE7FVR4E,20. Chicken Pho-Pho Ga,GBP,,,7.95,,,7.95,Sunny Day -£2.20,-2.20,5.75,0.96,Paid
22-Aug-2017 12:26 PM BST,9F868SJCB9ESE,Z7J0BS9HKC9K4,17. Rare Beef Pho- Pho Tai,GBP,,,7.95,,,7.95,Sunny Day -£2.20,-2.20,5.75,0.96,Open
22-Aug-2017 12:18 PM BST,6F0974AZN58RR,4XFQ8NVDG1D4G,20. Chicken Pho-Pho Ga,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
22-Aug-2017 12:18 PM BST,S8P9W6N6P4FM6,4XFQ8NVDG1D4G,38.Chicken Curry- Com Ga Cari,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
22-Aug-2017 12:18 PM BST,11272MWDKCDBY,4XFQ8NVDG1D4G,19. Special Pho-Pho Dac Biet,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
22-Aug-2017 12:18 PM BST,DXDA5X20E2NGY,4XFQ8NVDG1D4G,5. Salted&Peppered Squids-Muc Muoi,GBP,,,5.95,,,5.95,,,5.95,0.99,Open
22-Aug-2017 12:18 PM BST,EH6SE5W8K3XTR,4XFQ8NVDG1D4G,32.Prawn Lemongrass-Bun Tom Xa,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
22-Aug-2017 12:18 PM BST,ZHS2TPN96E5VJ,4XFQ8NVDG1D4G,11. Satay Chicken -Ga Satay,GBP,,,5.95,,,5.95,,,5.95,0.99,Open
22-Aug-2017 12:18 PM BST,9F868SJCB9ESE,4XFQ8NVDG1D4G,17. Rare Beef Pho- Pho Tai,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
22-Aug-2017 12:18 PM BST,V0EA4HT2M54SE,4XFQ8NVDG1D4G,50.Flat Noodle With Tofu - Pho Xao Tofu,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
22-Aug-2017 12:18 PM BST,JNYCQ1VNK99E6,4XFQ8NVDG1D4G,2. Spring Rolls Tofu-Nem Chay,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
22-Aug-2017 12:11 PM BST,0C1M7QVTXBJFJ,EJWJDG0R18HYC,Homemade Juice,GBP,,,2.50,,,2.50,,,2.50,0.42,Open
22-Aug-2017 12:12 PM BST,Z7EGN7ATDPAY6,TE9XSWPRESV3Y,34.Tofu Lemongrass Bun-Bun Tofu Xa,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
22-Aug-2017 12:11 PM BST,19DJP9SY32CJW,EJWJDG0R18HYC,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
22-Aug-2017 12:11 PM BST,S8P9W6N6P4FM6,EJWJDG0R18HYC,38.Chicken Curry- Com Ga Cari,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
22-Aug-2017 12:11 PM BST,9F868SJCB9ESE,EJWJDG0R18HYC,17. Rare Beef Pho- Pho Tai,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
22-Aug-2017 12:08 PM BST,BSE2RTFR8DZNJ,VC0D01T3APAS2,18. Welldone Pho-Pho Chin,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
22-Aug-2017 12:03 PM BST,HN1QRF5D8RK5G,8JX3MW2XNJ7T4,Alovera,GBP,,,2.10,,,2.10,,,2.10,0.35,Paid
22-Aug-2017 12:03 PM BST,W0KSFVB73N1K2,8JX3MW2XNJ7T4,Pho Welldone,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
22-Aug-2017 12:03 PM BST,YST7S7VDZWE64,8JX3MW2XNJ7T4,Viet Ice Coffee,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
22-Aug-2017 12:03 PM BST,6F0974AZN58RR,8JX3MW2XNJ7T4,20. Chicken Pho-Pho Ga,GBP,,,7.95,,,7.95,,,7.95,1.33,Paid
22-Aug-2017 12:02 PM BST,YST7S7VDZWE64,K5XJJ39SWN3BE,Viet Ice Coffee,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
22-Aug-2017 12:02 PM BST,0C1M7QVTXBJFJ,K5XJJ39SWN3BE,Homemade Juice,GBP,,,2.50,,,2.50,,,2.50,0.42,Paid
22-Aug-2017 12:02 PM BST,PPFY9N7TZQJ5T,K5XJJ39SWN3BE,1. Spring Rolls Meat-Nem Thit,GBP,,,5.45,,,5.45,,,5.45,0.91,Paid
22-Aug-2017 12:02 PM BST,BTEBBRZ7QR6XT,K5XJJ39SWN3BE,14. Papaya Prawn Salad-Du Du Tom,GBP,,,5.75,,,5.75,,,5.75,0.96,Paid
22-Aug-2017 12:02 PM BST,0RGW5K5QJGPVR,K5XJJ39SWN3BE,Pho Monkfish,GBP,,,10.50,,,10.50,,,10.50,1.75,Paid
22-Aug-2017 12:02 PM BST,0RGW5K5QJGPVR,K5XJJ39SWN3BE,Pho Monkfish,GBP,,,10.50,,,10.50,,,10.50,1.75,Paid
21-Aug-2017 09:59 PM BST,4QJE2M90NG092,YPGNA2PGMEFSC,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
21-Aug-2017 09:53 PM BST,HVBRK6NTT3WD2,1P37XJHHMSCKC,Pho Duck,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
21-Aug-2017 09:27 PM BST,TZ39MHW869W6W,353YNF41V8XGJ,Tofu Summer Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
21-Aug-2017 09:27 PM BST,MSMEZG2VW57KP,353YNF41V8XGJ,Ginger&Onion Seafood,GBP,,,9.50,,,9.50,,,9.50,1.58,Paid
21-Aug-2017 09:27 PM BST,F3DWFBDFFMHTG,353YNF41V8XGJ,Steam Seabass,GBP,,,13.50,,,13.50,,,13.50,2.25,Paid
21-Aug-2017 09:26 PM BST,60K3XEMBYRX7R,XB4SJE728BE1P,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
21-Aug-2017 09:26 PM BST,60K3XEMBYRX7R,XB4SJE728BE1P,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
21-Aug-2017 09:26 PM BST,60K3XEMBYRX7R,XB4SJE728BE1P,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
21-Aug-2017 09:26 PM BST,DCK5JHTXPX1XR,XB4SJE728BE1P,Tofu Curry,GBP,,,7.95,,,7.95,,,7.95,1.33,Paid
21-Aug-2017 09:26 PM BST,SCTCDYT61EJKW,XB4SJE728BE1P,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Paid
21-Aug-2017 09:26 PM BST,MJ48AZA6Z6EGP,XB4SJE728BE1P,Black Pepper Beef,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
21-Aug-2017 09:26 PM BST,4QJE2M90NG092,XB4SJE728BE1P,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Paid
21-Aug-2017 09:26 PM BST,CHCG34FFJTQYJ,XB4SJE728BE1P,Chicken Curry,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 09:04 PM BST,60K3XEMBYRX7R,A16B3F6GG79MT,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Open
21-Aug-2017 09:04 PM BST,01SKWRHSCDQ2T,A16B3F6GG79MT,Pho Rare Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 09:04 PM BST,M0GY4T7R1R9TC,A16B3F6GG79MT,S&P Prawn,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
21-Aug-2017 08:57 PM BST,VVMJQN9M9V9CJ,VS3EH74N9JFT0,Pho Chicken,GBP,,,8.00,,,8.00,,,8.00,1.33,Open
21-Aug-2017 08:56 PM BST,J8NWRVXP3WP44,05KF6T9VVKVPT,Shaking Beef,GBP,,,10.00,,,10.00,,,10.00,1.67,Paid
21-Aug-2017 08:56 PM BST,CHCG34FFJTQYJ,05KF6T9VVKVPT,Chicken Curry,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 08:53 PM BST,VVMJQN9M9V9CJ,H7S2D5H5DXKT4,Pho Chicken,GBP,,,8.00,,,8.00,,,8.00,1.33,Paid
21-Aug-2017 08:53 PM BST,F6WC2A2T2DKZ2,H7S2D5H5DXKT4,Honey Roast Pork,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
21-Aug-2017 08:50 PM BST,MRVZJ3ZH2KSXT,F09ZX4WBT5T2A,Veg Spring Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
21-Aug-2017 08:50 PM BST,YHEA8ZVXTJPSM,F09ZX4WBT5T2A,Flat Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 08:50 PM BST,9T878JJWWEX4P,5ZA9ZBQBFE71Y,Pho Sauteed Beef,GBP,,,10.50,,,10.50,,,10.50,1.75,Open
21-Aug-2017 08:50 PM BST,SCTCDYT61EJKW,5ZA9ZBQBFE71Y,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
21-Aug-2017 08:35 PM BST,7P5X49BV5649C,P74SPG0Q68KA6,Grill Pork Rice,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 08:35 PM BST,MJ48AZA6Z6EGP,P74SPG0Q68KA6,Black Pepper Beef,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
21-Aug-2017 08:35 PM BST,YHEA8ZVXTJPSM,P74SPG0Q68KA6,Flat Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 08:35 PM BST,05XVW61Y4SB58,P74SPG0Q68KA6,Crispy Duck 1/4,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 08:18 PM BST,CHCG34FFJTQYJ,80CDJGAHK429G,Chicken Curry,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 08:16 PM BST,390RP2F46ZSRC,7EGD4YCQS05BM,Sparkling Water,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
21-Aug-2017 08:16 PM BST,390RP2F46ZSRC,7EGD4YCQS05BM,Sparkling Water,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
21-Aug-2017 08:17 PM BST,E077SNNMFSPTC,CC6DSQ1JJ71RW,Black Pepper Duck,GBP,,,9.50,,,9.50,,,9.50,1.58,Open
21-Aug-2017 08:17 PM BST,E077SNNMFSPTC,CC6DSQ1JJ71RW,Black Pepper Duck,GBP,,,9.50,,,9.50,,,9.50,1.58,Open
21-Aug-2017 08:16 PM BST,MRVZJ3ZH2KSXT,7EGD4YCQS05BM,Veg Spring Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
21-Aug-2017 08:16 PM BST,9B8XP469Y5GEG,7EGD4YCQS05BM,Duck Curry,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 08:16 PM BST,P8MEVEVR4HCKW,7EGD4YCQS05BM,Ginger&Onion Duck,GBP,,,9.50,,,9.50,,,9.50,1.58,Open
21-Aug-2017 08:02 PM BST,KCZ38SSW66HRT,5XC34MPHE8QHA,Green Tea,GBP,,,2.00,,,2.00,,,2.00,0.33,Paid
21-Aug-2017 08:02 PM BST,KCZ38SSW66HRT,5XC34MPHE8QHA,Green Tea,GBP,,,2.00,,,2.00,,,2.00,0.33,Paid
21-Aug-2017 08:02 PM BST,2FJDFWJN4B8Z0,9YNCCT4NPV9H6,Beef Salad,GBP,,,7.50,,,7.50,,,7.50,1.25,Open
21-Aug-2017 08:02 PM BST,R647ZAM8K71R6,9YNCCT4NPV9H6,Goat With Onion,GBP,,,9.50,,,9.50,,,9.50,1.58,Open
21-Aug-2017 08:02 PM BST,70K5N7P593S8G,5XC34MPHE8QHA,S&P Chicken Wings,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
21-Aug-2017 08:02 PM BST,0M9XTGCTPPFS6,5XC34MPHE8QHA,Flat Noodle Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 08:02 PM BST,9B8XP469Y5GEG,5XC34MPHE8QHA,Duck Curry,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 08:02 PM BST,7RCVJJKS904H6,C3PCEAJGTQ1ER,Egg Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 08:02 PM BST,7RCVJJKS904H6,C3PCEAJGTQ1ER,Egg Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 08:02 PM BST,MRVZJ3ZH2KSXT,C3PCEAJGTQ1ER,Veg Spring Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
21-Aug-2017 07:59 PM BST,8ADN120CPS3JC,S67CSEN1WPK5W,Pho Special,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
21-Aug-2017 07:59 PM BST,4QJE2M90NG092,S67CSEN1WPK5W,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
21-Aug-2017 07:55 PM BST,9B8XP469Y5GEG,Y5RPKAV9AR878,Duck Curry,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 07:55 PM BST,9B8XP469Y5GEG,Y5RPKAV9AR878,Duck Curry,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 07:49 PM BST,W0ESPKZR5FC6J,CRMW694CTBFJ4,Breton Cidre,GBP,,,4.40,,,4.40,,,4.40,0.73,Open
21-Aug-2017 07:49 PM BST,6RYGJ295N3PMW,CRMW694CTBFJ4,Veg Plater,GBP,,,18.00,,,18.00,,,18.00,3.00,Open
21-Aug-2017 07:49 PM BST,W0ESPKZR5FC6J,CRMW694CTBFJ4,Breton Cidre,GBP,,,4.40,,,4.40,,,4.40,0.73,Open
21-Aug-2017 07:48 PM BST,9T878JJWWEX4P,5Z376E1F2C77W,Pho Sauteed Beef,GBP,,,10.50,,,10.50,,,10.50,1.75,Paid
21-Aug-2017 07:48 PM BST,60K3XEMBYRX7R,5Z376E1F2C77W,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
21-Aug-2017 07:26 PM BST,SCTCDYT61EJKW,2RWQCZGTNGVE8,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
21-Aug-2017 07:26 PM BST,0RGW5K5QJGPVR,2RWQCZGTNGVE8,Pho Monkfish,GBP,,,10.50,,,10.50,,,10.50,1.75,Open
21-Aug-2017 07:26 PM BST,6WNQZSJPK4XZC,2RWQCZGTNGVE8,Pho Tofu,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
21-Aug-2017 07:24 PM BST,1FTFEDAWGXA62,NB9M7B3KRNFT4,Egg Fried Rice,GBP,,,3.50,,,3.50,,,3.50,0.58,Paid
21-Aug-2017 07:24 PM BST,MG19C2XM32N7C,NB9M7B3KRNFT4,Vietnamese Egg Fried Rice,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
21-Aug-2017 07:24 PM BST,2FJDFWJN4B8Z0,NB9M7B3KRNFT4,Beef Salad,GBP,,,7.50,,,7.50,,,7.50,1.25,Paid
21-Aug-2017 07:24 PM BST,4QJE2M90NG092,NB9M7B3KRNFT4,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Paid
21-Aug-2017 07:24 PM BST,SCTCDYT61EJKW,NB9M7B3KRNFT4,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Paid
21-Aug-2017 07:24 PM BST,MRVZJ3ZH2KSXT,NB9M7B3KRNFT4,Veg Spring Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
21-Aug-2017 07:01 PM BST,9B8XP469Y5GEG,X78SHD3FQ5FSA,Duck Curry,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 07:01 PM BST,MSMEZG2VW57KP,X78SHD3FQ5FSA,Ginger&Onion Seafood,GBP,,,9.50,,,9.50,,,9.50,1.58,Open
21-Aug-2017 07:01 PM BST,MSMEZG2VW57KP,X78SHD3FQ5FSA,Ginger&Onion Seafood,GBP,,,9.50,,,9.50,,,9.50,1.58,Open
21-Aug-2017 07:01 PM BST,9T878JJWWEX4P,X78SHD3FQ5FSA,Pho Sauteed Beef,GBP,,,10.50,,,10.50,,,10.50,1.75,Open
21-Aug-2017 07:01 PM BST,SCTCDYT61EJKW,X78SHD3FQ5FSA,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
21-Aug-2017 07:01 PM BST,BQT2JQDXK8760,X78SHD3FQ5FSA,S&P Squids,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
21-Aug-2017 07:01 PM BST,4QJE2M90NG092,X78SHD3FQ5FSA,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
21-Aug-2017 06:51 PM BST,C1P756GA1WQAY,1MY6HKTKDCV18,Chicken Lemongrass,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 06:46 PM BST,RJR6JZVB2FNX4,REQG8NB6MFPHE,Grilled Pork&Spring Roll Bun,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
21-Aug-2017 06:46 PM BST,KDGT2249997E6,REQG8NB6MFPHE,------------------,GBP,,,0.00,,,0.00,,,0.00,0.00,Paid
21-Aug-2017 06:46 PM BST,SCTCDYT61EJKW,REQG8NB6MFPHE,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Paid
21-Aug-2017 06:46 PM BST,K6R5XACGNRW14,31332CYZZ00EP,Flat Noodle Seafood,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 06:28 PM BST,01SKWRHSCDQ2T,0F552RV2FZMBA,Pho Rare Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 06:28 PM BST,M4FZGA6432JSC,0F552RV2FZMBA,Tofu Lemongrass Bun,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 06:28 PM BST,KDGT2249997E6,0F552RV2FZMBA,------------------,GBP,,,0.00,,,0.00,,,0.00,0.00,Paid
21-Aug-2017 06:28 PM BST,TZ39MHW869W6W,0F552RV2FZMBA,Tofu Summer Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
21-Aug-2017 05:39 PM BST,60K3XEMBYRX7R,2Z1Y4FHE2XM2P,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
21-Aug-2017 06:07 PM BST,AWK2JYG72JVNJ,J5C048ZWS56S8,Wines,GBP,,,0.00,Rose Half Bottle (MA4EC6A2DYE6P) £11.00,11.00,11.00,,,11.00,1.83,Paid
21-Aug-2017 06:07 PM BST,PX8S6HD809J9Y,J5C048ZWS56S8,Scallops Asparagus,GBP,,,10.00,,,10.00,,,10.00,1.67,Paid
21-Aug-2017 06:07 PM BST,MRVZJ3ZH2KSXT,J5C048ZWS56S8,Veg Spring Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
21-Aug-2017 05:39 PM BST,AWK2JYG72JVNJ,2Z1Y4FHE2XM2P,Wines,GBP,,,0.00,Mariona Half Bottle (X1P3FP8AJYXSJ) £12.50,12.50,12.50,,,12.50,2.08,Paid
21-Aug-2017 05:39 PM BST,4QJE2M90NG092,2Z1Y4FHE2XM2P,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Paid
21-Aug-2017 05:39 PM BST,8ADN120CPS3JC,2Z1Y4FHE2XM2P,Pho Special,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
21-Aug-2017 05:39 PM BST,SCTCDYT61EJKW,2Z1Y4FHE2XM2P,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Paid
21-Aug-2017 05:39 PM BST,60K3XEMBYRX7R,2Z1Y4FHE2XM2P,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
21-Aug-2017 05:39 PM BST,MHS384P9RMD9A,2Z1Y4FHE2XM2P,Hanoi Fish,GBP,,,10.50,,,10.50,,,10.50,1.75,Paid
21-Aug-2017 05:30 PM BST,F3DWFBDFFMHTG,X7FSQBPMTV25R,Steam Seabass,GBP,,,13.50,,,13.50,,,13.50,2.25,Paid
21-Aug-2017 05:30 PM BST,43P336Z8R3RST,X7FSQBPMTV25R,Bun Spicy Tofu,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 05:30 PM BST,2K1EC75J07AEM,X7FSQBPMTV25R,Bun Spicy Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 05:29 PM BST,WBYVQW117ASG4,SJN5THVZYC98W,Flat Noodle Tofu,GBP,,,7.95,,,7.95,,,7.95,1.33,Paid
21-Aug-2017 05:29 PM BST,J8NWRVXP3WP44,SJN5THVZYC98W,Shaking Beef,GBP,,,10.00,,,10.00,,,10.00,1.67,Paid
21-Aug-2017 05:29 PM BST,4QJE2M90NG092,SJN5THVZYC98W,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Paid
21-Aug-2017 05:10 PM BST,390RP2F46ZSRC,Y3YNV00GK586J,Sparkling Water,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
21-Aug-2017 05:10 PM BST,390RP2F46ZSRC,Y3YNV00GK586J,Sparkling Water,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
21-Aug-2017 05:10 PM BST,J8NWRVXP3WP44,Y3YNV00GK586J,Shaking Beef,GBP,,,10.00,,,10.00,,,10.00,1.67,Open
21-Aug-2017 05:10 PM BST,RJR6JZVB2FNX4,Y3YNV00GK586J,Grilled Pork&Spring Roll Bun,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
21-Aug-2017 05:10 PM BST,0Y2P8WT0YJDAE,Y3YNV00GK586J,Chicken Satay,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
21-Aug-2017 02:24 PM BST,S8P9W6N6P4FM6,V7HHXZEHJ8ZXP,38.Chicken Curry- Com Ga Cari,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 02:24 PM BST,QY64RZTH828SR,V7HHXZEHJ8ZXP,43.Duck Onion-Com Vit Lan,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 02:22 PM BST,S8P9W6N6P4FM6,FQB5GEMERGZWE,38.Chicken Curry- Com Ga Cari,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 02:04 PM BST,BSE2RTFR8DZNJ,3Q45Z1F0E9D9E,18. Welldone Pho-Pho Chin,GBP,,,7.95,,,7.95,Sunny Day -£2.20,-2.20,5.75,0.96,Paid
21-Aug-2017 02:03 PM BST,JNYCQ1VNK99E6,XH7XD4VYVVFD8,2. Spring Rolls Tofu-Nem Chay,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
21-Aug-2017 02:03 PM BST,YYHDET7AVAY1G,XH7XD4VYVVFD8,47.Flat Noodles With Chicken- Pho Xao Ga,GBP,,,7.95,,,7.95,,,7.95,1.33,Paid
21-Aug-2017 02:03 PM BST,CJZ4ZNHZ7VKAM,XH7XD4VYVVFD8,23. Spicy Beef-Bun Bo Hue,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
21-Aug-2017 02:02 PM BST,5T1W2ECN0XJY0,0PM7CT7C9WQBE,52.Egg Noodles With Chicken- My Xao Ga,GBP,,,7.95,,,7.95,Sunny Day -£2.20,-2.20,5.75,0.96,Open
21-Aug-2017 01:53 PM BST,19DJP9SY32CJW,ZYHPX1AN8P5YE,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
21-Aug-2017 01:53 PM BST,0C1M7QVTXBJFJ,ZYHPX1AN8P5YE,Homemade Juice,GBP,,,2.50,,,2.50,,,2.50,0.42,Open
21-Aug-2017 01:53 PM BST,DXDA5X20E2NGY,ZYHPX1AN8P5YE,5. Salted&Peppered Squids-Muc Muoi,GBP,,,5.95,,,5.95,,,5.95,0.99,Open
21-Aug-2017 01:53 PM BST,V7W36M9PV58W8,ZYHPX1AN8P5YE,55.Egg Noodles With Tofu- My Xao Tofu,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
21-Aug-2017 01:53 PM BST,8VK33CNQD5T1G,ZYHPX1AN8P5YE,53.Egg Noodles With Prawn- My Xao Tom,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
21-Aug-2017 01:53 PM BST,V7W36M9PV58W8,ZYHPX1AN8P5YE,55.Egg Noodles With Tofu- My Xao Tofu,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
